row_id,target_rapid_surge_next,slice_lowflow
508945128488881688,1,1
508954678330197159,0,0
508971171209537183,0,0
508974165315914265,1,0
508985749890597948,0,0
508989901111139305,0,0
508992111381785782,0,0
509016643399382324,1,1
509021614399341243,0,1
509023024683293854,0,0
509032879750401010,0,1
509036875295729626,0,1
509037563939147209,0,0
509058667262002016,0,0
509066738023848836,1,0
509098432602414636,0,0
509124332690957580,0,0
509140540547398712,0,0
509165037268072990,0,1
509200729558300715,0,0
509215068030755356,0,0
509225127909047713,0,1
509254117507805597,0,1
509258007357431740,0,0
509329098379815492,0,0
509366646333182339,1,0
509387451962889824,0,0
509411031077669743,0,0
509432963124740599,0,0
509437999370816859,0,0
509462093723020155,0,0
509466068784140765,0,0
509499168168714143,0,0
509502450121469466,0,1
509506093817716667,0,0
509530139381459676,0,0
509588495676844614,0,0
509605669628766388,0,0
509629933683880905,0,0
509630529727276695,0,0
509631128504271582,1,1
509634226230903184,0,1
509640279094991455,0,1
509641455882917306,0,0
509652457519798607,0,0
509689062980687527,1,0
509696151805722955,1,0
509708715201621962,0,0
509712633651919249,0,0
509722101719296666,0,1
509732410123504741,0,0
509736971674211252,0,0
509750138634406551,0,1
509764130813367055,0,1
509773332771109131,0,0
509803543080803475,0,0
509803896392026392,1,1
509831189032447069,0,0
509834231701600839,0,0
509840040201199360,1,1
509847643527960055,0,0
509870158974448230,0,0
509876939810232223,1,1
509907119486774006,0,0
509910775340048501,0,0
509930001500875082,0,0
509930003011581734,0,0
509981913457926358,0,0
509989646055140395,0,0
510001052219312124,0,1
510013201698206319,0,0
510028645227298590,1,0
510043300425327292,0,0
510054547676815136,0,0
510089472349543297,0,0
510107966971822013,1,0
510112131620141236,0,0
510172256499296904,0,0
510176142506155454,0,1
510219930156916370,0,0
510222049001281706,0,0
510247566223097967,1,1
510252823593088070,0,0
510274532541919011,0,1
510283119479413488,0,0
510306222316359760,0,1
510308296302720802,1,0
510312007158796100,0,0
510331539663849955,0,1
510333132954767232,0,1
510378136219800075,0,1
510405120765951875,0,0
510436649709287762,0,1
510452327089574710,0,0
510465275870532952,0,0
510488333067435326,0,0
510500808347658358,0,1
510514706528436771,0,0
510584145473059680,0,0
510599830907506990,0,0
510612287360604566,0,0
510623109157704583,0,0
510624704037590120,0,1
510626088137835816,0,1
510652457366310205,0,0
510657856994215649,0,0
510664234568023199,0,1
510682490972190646,0,1
510697787047062378,1,0
510733993589405796,0,1
510768367652103234,0,0
510779559538086281,0,0
510816886731503485,0,0
510823889520316596,0,0
510855200474220236,0,1
510864891128086134,0,1
510875322467177003,0,0
510892948435823712,1,0
510892956834783435,0,1
510900426342973246,0,0
510917316262318265,0,1
510922623815866428,0,0
510958009773549104,0,0
510967694141828662,0,1
510984909217998403,1,1
511004698435799543,0,1
511040087217864930,1,1
511067146369050425,0,0
511074765609128709,0,0
511083425148219154,0,1
511086108353421372,0,1
511099025372562418,0,1
511149017728931075,0,0
511184749301009432,0,1
511216401443452842,0,0
511216748155873871,0,0
511225665998162752,0,1
511229266589061732,0,0
511248908564687430,0,0
511254358925950176,0,0
511256165684147968,0,0
511283728450547796,0,0
511288279150204477,0,0
511296516487014411,0,0
511323428747348697,0,0
511327567344571757,0,0
511328126113651847,0,0
511344299032088431,0,0
511348690434832890,0,0
511370079986500445,0,0
511374801701890317,0,0
511374940087754333,0,1
511377820074179066,0,1
511389922131376316,0,0
511391338382722565,0,0
511395482011449535,1,0
511409656227009146,0,1
511430080130630710,0,1
511440411270293768,0,1
511445649794977931,0,0
511447080138722838,0,1
511465470468139821,0,1
511477911382509619,1,1
511481558592948671,0,0
511481997503081708,1,0
511485343289724823,0,1
511503243171140267,0,1
511511308202786164,0,0
511519554986272436,0,0
511519672653101983,0,1
511522253442151210,0,1
511526343538364682,0,0
511555726625520096,0,0
511561637966932161,0,0
511593490941371499,0,1
511617899068271204,0,0
511628952760613892,0,1
511638911853704709,0,0
511688458067686912,0,0
511688750488121081,0,0
511691386081102173,0,1
511696829073601472,0,0
511703274832172181,0,0
511716736644626827,0,0
511727754966927760,0,1
511759228212801226,0,0
511780041850824811,0,0
511788974239280134,0,0
511808994617952124,0,0
511847689652288383,0,1
511849817295075594,0,0
511876553512501790,0,0
511937807872176173,0,0
511944531562194610,0,1
512003431795055922,1,1
512009279877007650,1,1
512009327686953527,0,0
512016632309614706,0,0
512028282914556094,0,0
512045045976238096,0,0
512049302150106657,0,1
512085107149018427,0,0
512105790036245240,0,1
512139485815665528,0,0
512159289918862768,0,0
512253732796051139,1,1
512285413218215254,1,0
512309922358231864,0,0
512317154533994613,0,0
512349430357699969,0,0
512378766025951303,0,1
512393626661584189,0,0
512398947499392615,0,1
512401865515418958,0,0
512503711202405862,0,0
512536020932593682,0,0
512542306684088563,0,0
512543698346195739,1,1
512556526475573830,0,0
512584414614977415,0,0
512600517484319189,0,1
512622720607430137,0,1
512624961024733947,0,0
512635911339141557,0,1
512650044318755985,0,1
512656995981243303,0,1
512663086324803411,0,0
512682559458369314,0,0
512683967848531945,0,1
512690756664984855,0,1
512696395057094885,0,1
512747126473246082,0,1
512750596975762175,0,0
512757377449820650,0,0
512780123105680961,0,0
512922665530453959,1,0
512936089221866040,0,1
512939240521001365,0,1
512998273182348709,0,0
512998600496841837,0,1
512998812981871027,0,0
513001673209335331,1,0
513017307749356463,0,1
513020914127815670,0,0
513029777064350674,1,1
513036582792658489,1,0
513041759569831265,0,0
513049223654086774,0,1
513069432871380665,0,0
513073569380312980,0,1
513081059572762058,0,1
513096013886669699,0,0
513102642020667302,0,0
513121515887122880,1,1
513203158461092604,0,0
513255035716163752,0,1
513255684447323793,0,0
513308230629917459,0,0
513333382424819630,1,0
513348138041500540,0,1
513349709803640636,0,0
513370959422170931,0,0
513394974933462615,0,0
513403359142826286,0,0
513438392280575824,0,1
513456302979972646,0,0
513472877126350346,0,0
513473895449438184,0,0
513478801770022379,0,0
513488420735908109,0,0
513515136649861780,0,0
513526991517507439,0,0
513593906574414558,0,0
513600733297748072,0,0
513608958644962765,0,0
513611535905034455,0,0
513618647017144760,0,0
513721788325846007,0,0
513725932338802794,0,0
513742377017923700,0,0
513750742452217062,0,0
513834769162232073,0,1
513852294345131021,0,0
513879219633554041,0,1
513886649510308840,0,1
513893136921755165,0,0
513904031910348604,1,0
513907201088800199,0,1
513919476254432788,0,1
513927889863901600,0,1
513956766149316041,0,1
513959986816063579,0,0
513967558746338995,0,0
513998325979789010,0,0
514022409559588870,0,0
514069719418975981,0,0
514090565194039440,0,1
514096242170690050,0,0
514098208494605737,0,1
514101030020318129,0,1
514105051422073092,0,0
514128431177597002,1,0
514161155505032208,0,0
514179116526168510,0,1
514183545911000528,0,0
514194121939044655,0,0
514205069382500634,0,0
514260147999810427,0,1
514264864006682233,0,0
514288692035679409,0,0
514358635021920670,1,0
514359411291459414,0,1
514363925436188964,0,0
514371401292790198,0,1
514372202122665150,0,1
514394700165471249,0,0
514426510499762886,0,1
514428373842573844,1,1
514429413540169877,0,0
514468763191574099,1,0
514473090470542198,0,0
514488243570897777,0,0
514520142784456558,0,0
514539732450169805,1,1
514546017866279035,1,0
514589885801615220,0,0
514638080333368737,0,1
514643594472132989,0,0
514662505356040199,0,0
514669601300066258,0,0
514685809994927046,0,0
514691642562207606,1,0
514700019651743761,1,1
514715562936705086,0,0
514730402914799477,0,0
514737526593325748,0,1
514744950713126596,0,0
514746654488749290,1,0
514761150067975308,0,0
514773578535046141,0,0
514777494035555278,0,1
514832639891005437,0,0
514853264445418769,0,0
514867087212807232,0,0
514879771075810464,0,0
514893308617797863,0,0
514897086744462049,0,1
514908527511304674,0,0
514912516747755071,0,0
514924696085293822,0,1
514960918040603302,1,1
514975771543372965,0,0
514992542553352355,1,1
515059395015356399,0,0
515068145675206078,0,0
515140339275291548,1,0
515145334145840079,1,1
515148601270541827,0,0
515167421753236027,0,0
515235100965301247,0,1
515239516543674735,0,0
515253251667350289,0,1
515255317983069502,1,0
515257130776254407,0,0
515268700948632454,0,0
515292140762200213,0,0
515327033371582618,0,0
515337890982226624,0,0
515344815897401617,0,0
515349108617369135,0,0
515371197612389057,0,0
515391125302809981,1,1
515417663141857304,0,0
515475770082320557,0,0
515484468869978812,0,0
515578895945593180,1,0
515613398587369140,0,0
515615140381534743,0,0
515636189976190869,0,0
515661407197121315,0,0
515674975429861864,0,1
515692275245626875,0,1
515702153771411663,0,1
515751534471878323,0,0
515758833507581950,0,0
515762523170412238,0,1
515795459212445136,0,0
515850182478435986,1,1
515905652234506105,1,0
515906856983947985,0,0
515908345160377144,0,0
515911764697125845,0,0
515915772134591361,0,1
515934869788049563,0,0
515944147871769072,0,1
515953898222636641,0,0
516017827974661366,0,0
516021656503736055,0,0
516022016753008379,0,0
516080627511532166,0,0
516122509157442779,0,0
516125342019156943,1,1
516138987665921970,0,0
516195235087047384,0,0
516285388028730514,0,1
516306840204494383,0,1
516400042224320720,0,0
516408827440939147,0,0
516411561645161730,0,0
516422317916202648,0,1
516440625122095210,0,1
516451268893398878,0,1
516451911058496310,0,0
516465908990662843,0,1
516501772687671196,0,1
516513926770726513,0,0
516516272003253784,0,1
516560664642020184,0,1
516594106638986539,0,1
516598947069325603,0,0
516606906674904575,0,0
516631047070778853,0,0
516633658241803669,0,0
516671013468412597,0,0
516678353766291713,0,1
516700661306179246,0,1
516759976848948651,0,0
516771972142679519,0,0
516775624031894489,0,1
516780022116155162,0,1
516802506384653454,0,1
516818749207621644,0,1
516819579250829700,0,0
516856314378437873,0,1
516870423928957846,0,0
516882140075325118,0,1
516909499960410062,0,1
516924685959119997,0,1
516928387656651227,0,0
516931883846970416,0,1
516944220339494035,1,1
516962511302301634,1,0
516968442645936383,0,0
516994362771152978,0,0
517004610955017125,0,0
517036073822515772,0,0
517050200263456338,0,1
517050374396457253,0,0
517080385673566755,0,0
517098192460421587,0,1
517113608086800627,0,0
517127449093932413,0,0
517135143555195380,0,0
517140662942824125,0,0
517166714056972502,0,0
517167277282664073,0,1
517179211246889695,1,0
517237496521593390,0,0
517269810785290732,0,0
517298192674221741,0,0
517355594993778751,0,0
517416762482951226,0,0
517418107133572700,0,1
517472199466954154,0,0
517547274641001820,0,0
517605623876997893,0,0
517621744404907288,0,0
517622314270341667,0,0
517641324308005555,0,0
517641444132335523,0,1
517706234125470998,0,1
517724798543824038,0,1
517730626874206293,0,1
517739836745482728,0,0
517749571814590706,0,0
517768321743909852,0,0
517805624362119625,0,0
517841243070369916,1,0
517842571150988404,0,0
517844214549695558,0,1
517918643996285085,0,0
517924383465265230,0,1
517925629102995732,1,0
517926162489730734,0,0
517940536636944928,0,1
517943456818149143,0,1
517982927564993622,0,0
517984426197553516,0,0
518002280379009450,0,1
518059937357897698,1,0
518060953345448096,0,0
518078018502109213,1,1
518088762134199171,0,1
518099871310607599,1,1
518121702463148483,0,0
518167035153173169,0,0
518170664373232121,0,1
518203129937817428,0,0
518206552229795941,0,0
518232105388725032,1,1
518238457191550684,0,0
518240494524855551,0,1
518266445512171457,0,1
518271090257060159,0,0
518271786535419094,0,0
518290658013296768,0,0
518298096805862449,0,1
518303213927173551,0,0
518310473775111777,0,1
518314884748406239,0,1
518349254842425361,0,1
518365139540589890,0,0
518403456954480479,0,0
518426885953991400,0,0
518427894952465124,0,0
518429577707169755,0,1
518454748980472948,0,1
518478594645243172,0,0
518496120133258960,1,1
518508722907052105,0,1
518510856025883341,0,0
518515917042210775,0,1
518528533986113736,0,1
518548805750807639,1,0
518565825587241426,0,1
518626624356870404,1,0
518641626405238768,0,1
518643069229039230,0,0
518671615177735359,0,1
518720489194296211,0,1
518763678044731716,0,1
518824236531464336,0,0
518829551078272305,1,1
518829790429514903,0,0
518840027311473940,1,1
518844601190916624,0,1
518846801496892558,0,1
518884204965674543,1,0
518902877271207796,1,1
518904327131907372,0,0
518922112074258290,0,0
518929526345241689,0,0
518933875620064843,0,0
518962987597770824,1,0
518989876140694052,0,0
518994839142287750,0,0
519000162100788725,0,1
519015684756264467,0,0
519048354329128152,1,0
519053628798815829,0,1
519085945041642291,1,1
519114673220241196,0,1
519133134203436335,0,1
519167144135834917,0,0
519189172667368800,0,0
519189255103062613,0,1
519207690301457995,1,0
519210921583784060,0,0
519233666385164117,0,0
519242374709431495,0,0
519287654997110975,0,1
519289276503419342,1,1
519296308843845370,0,0
519303636754593605,1,0
519311225934753155,0,1
519329725898818032,0,0
519361601259711964,0,0
519396250933688191,0,0
519413251454119515,0,0
519431006913485988,0,0
519458025190636390,0,0
519497237927156372,0,0
519504548914988984,0,1
519549741768442889,1,0
519583435232692325,1,1
519592204191151832,0,0
519621771808951512,0,0
519624778431132748,0,1
519654578792989096,0,0
519662179273762646,0,0
519695723435331230,0,0
519720432077009648,0,1
519746463564743968,0,0
519769556132075311,0,0
519790519279050355,0,0
519790957918727391,0,1
519875431038726235,0,0
519879815035369813,0,0
519908333308405493,1,1
519919057905102897,0,0
519925330146467690,0,0
519943893894100354,0,0
519944373876269094,0,1
519962713131985182,0,1
519968431333879112,0,0
519981982044525790,0,0
519985818347225606,0,0
520024374797074174,0,0
520087022238291767,0,0
520109468687642830,0,1
520113101973655504,0,0
520115225018839826,0,0
520157241267422942,0,0
520202933259131400,0,0
520203888246609057,1,0
520219554987449742,0,1
520220027533395016,0,0
520230211614636132,0,1
520249562940881377,0,1
520334335981469033,0,0
520369221381891629,0,0
520377980692968052,0,1
520398289118959624,0,0
520426454543114319,0,1
520484605353343454,0,0
520556851695670229,0,0
520565303392946226,0,0
520587479893856828,0,1
520617777125682153,0,0
520630802555504615,0,0
520636804189281406,0,0
520675225968989959,1,1
520687042117289090,0,1
520695249508397214,1,0
520695293599030099,0,0
520696527810391673,0,0
520736644481069732,0,1
520755088289481782,1,0
520766217786198916,0,0
520776423041484481,0,0
520790544820983469,0,0
520858888419670392,0,1
520907750703984170,1,1
520913588459998578,0,1
520957206740537320,0,0
521024015310824474,0,0
521025539279617188,0,1
521031583241453248,0,0
521051099333702428,0,0
521052641675343596,0,0
521088698904382773,0,0
521090049385729151,0,1
521166640729139679,0,1
521176664109140460,0,0
521196388961601046,0,0
521257578080609730,0,0
521257885525422526,0,1
521280043570719606,0,1
521291417810118151,0,1
521306107002576448,0,1
521323404972938195,0,1
521358360231106321,0,0
521382244166060080,1,0
521419408163479322,0,0
521427223900237566,1,0
521447081495994312,0,0
521452127601270251,0,0
521467629385902030,0,0
521490337619556188,0,1
521500240862057017,0,1
521524503028269863,0,0
521571236815958906,0,0
521587651220656918,0,1
521594824368786639,0,0
521595889654865244,0,0
521598912388524083,0,0
521604485628910377,0,0
521631061515576150,0,0
521631653406944131,0,0
521639228404732633,0,0
521663943335585247,1,0
521690118270005041,0,1
521731100821993412,1,0
521753368639644075,0,1
521769311890880415,0,0
521779240355560411,0,0
521791491394498690,0,0
521808058660429706,0,0
521809743733830135,0,1
521830141158206089,0,0
521854403095464700,1,1
521857373063427974,0,1
521874131639013765,0,0
521914690714677243,0,0
521924070464329388,0,0
521938409269312326,0,0
521942442331936443,0,1
521997250423084361,0,0
522020224856962946,0,0
522037354987470237,0,0
522049740426612787,0,0
522062678605826416,0,0
522068626782474089,0,1
522086416479340530,0,0
522094395032492543,0,1
522129028231848485,0,1
522134792469129007,0,0
522158917381666992,0,1
522174563371424846,0,1
522211591249246642,0,0
522271307948438934,0,1
522297539511682943,0,0
522298842455276550,0,0
522314062193165056,0,0
522356253096340320,0,0
522366828071077795,0,1
522380507091762647,0,0
522424655918178124,0,0
522437365006392950,0,0
522450300294833994,0,0
522468194486102478,0,0
522472418324196955,0,0
522492449972863732,0,0
522567885190287151,1,1
522568586808261692,0,1
522589917363057535,0,0
522612898570793065,0,1
522624105257918019,0,1
522647934447192947,1,1
522713472556438864,0,1
522715715145499896,0,0
522726759663324859,1,0
522764200961830405,0,0
522772290222516877,0,0
522783099046849476,0,0
522787411359006830,0,1
522796934569468126,0,0
522797530691933509,0,0
522805424740796187,0,0
522842964081580462,0,1
522842971702166277,0,0
522863618862418784,1,1
522883060666399926,0,1
522888253808835316,0,1
522900160770342638,1,1
522955576130952816,0,0
522971620940500915,1,0
522994669960210016,0,0
523008184796069381,1,1
523020526784148504,0,0
523037821160948354,0,0
523048705818318821,0,0
523082962354006153,0,0
523093348450855538,0,0
523129069561032004,0,0
523153473998202651,0,0
523160586118542011,0,0
523177504164141234,0,0
523183956986380965,0,0
523188183177725355,0,0
523205383098727449,0,0
523233705730812342,0,0
523252981037743318,0,0
523265184131924652,0,0
523288717644785517,0,0
523298120987434751,0,0
523313980124973696,0,0
523340041203290535,0,1
523343843556997145,0,0
523395440066963637,0,0
523422875503036830,0,0
523435229692526944,0,0
523449923181161262,0,0
523450966521240214,0,1
523473595694575985,0,0
523475556197492221,0,0
523487991493382195,0,0
523527726940988431,0,0
523549071161168983,0,1
523569355336798049,0,0
523573894175402008,0,0
523587408976466743,0,0
523644649155871971,0,0
523674076363782473,0,0
523679197767956173,0,0
523700856893956726,0,1
523709251248468206,0,1
523720621415542503,0,1
523723380946233642,0,1
523730645047534243,0,1
523731975671437254,0,0
523802480712903441,0,0
523803921533149565,0,0
523810646351428386,1,0
523836835629317053,0,0
523839235967896732,0,1
523902628797918051,0,0
523909148234518032,0,0
523911333506616263,0,0
523932572939370661,1,0
523957041436963635,0,1
523964763836725872,0,0
523985983456451463,0,1
524028851721802740,0,0
524043230597541528,0,0
524055257817627488,0,0
524076817201614230,0,0
524080433909621569,0,1
524081780168458460,0,1
524131071898139290,0,0
524163786774269448,0,0
524169835614468964,0,0
524200009475458059,0,1
524247756995338053,0,0
524257771285752064,0,1
524261148624998779,1,0
524291094616522375,0,0
524303226338054884,0,0
524325402265154007,0,0
524337677030283911,0,1
524364853094712511,0,1
524375697013238562,1,1
524379461576520530,0,1
524385070235908042,0,0
524406027555382956,0,0
524469828929191458,0,0
524550031325241149,0,0
524557192278849828,0,0
524557915896851611,0,1
524576563002245847,0,0
524598618411600076,0,0
524675659732564546,0,0
524735826609038686,1,1
524764514245878408,1,1
524806560986075193,0,0
524848641444392769,0,0
524885739147578021,0,1
524896824284537778,0,0
524903529806954576,0,0
524951742548435674,0,0
524994562262387363,0,0
524996923748407354,0,0
525013284466343127,1,0
525035986737548400,0,0
525044846050993473,1,0
525049109675396367,0,0
525049945514110039,0,0
525055852594554355,1,0
525070584914277611,1,0
525132823773441333,0,0
525160070715790139,0,0
525168000640322155,0,0
525173248712994069,0,1
525182095579441027,0,0
525184002749366212,1,0
525251586815429390,0,1
525261368804384433,0,1
525280657395118452,0,0
525288969228713291,0,0
525322414555384904,1,1
525326270917761752,0,0
525337394981493010,0,0
525381713277045562,0,0
525395755030294904,0,0
525399094999342428,0,0
525399176336713783,0,1
525410522126702897,0,1
525429635689470439,0,0
525442719891073706,0,1
525456375775932199,0,0
525485150834461037,0,0
525496976870228137,0,1
525503288009722600,0,1
525524049198663711,0,1
525524825492316241,0,0
525535133272760510,0,0
525537392330188909,0,0
525543113883519730,0,1
525544546855831047,0,1
525593511285749532,0,0
525605578381176152,0,1
525648152715800824,1,1
525678885199602557,0,0
525684727466971845,1,1
525701250802605672,1,1
525740334683903681,0,0
525758175517503889,0,1
525766464125137878,0,0
525773863848883602,0,1
525780166676738482,1,0
525812842416799513,1,1
525832175985593932,0,0
525841406720132874,0,0
525852461139306446,0,0
525855973665344944,0,1
525890203907193196,0,0
525896900401114093,0,0
525936956644825923,0,1
525937521552968157,0,0
525963882083215738,0,0
526000496760792875,0,0
526008228326962435,0,0
526012631299064083,0,0
526014368836100828,0,0
526018031488993718,0,0
526030121909156987,0,0
526031773528447702,1,0
526039968912685638,1,1
526048995890707794,0,1
526058759432989392,0,0
526059855711342112,1,0
526067082565133316,0,1
526116593112309220,1,1
526121909488479981,0,1
526125652916807700,0,1
526152143039277779,0,1
526153702468969096,1,0
526154456166735240,0,0
526168713505286705,1,0
526175219771536376,0,0
526195556162363182,0,1
526196597437752221,0,0
526250650073293406,0,0
526318982428702723,0,1
526366927555809100,0,0
526378371484969002,0,0
526400584586116103,0,0
526404436530619973,0,0
526418050109170561,0,0
526434635680040351,0,0
526435854236985648,0,0
526440966918808654,0,0
526481565377646962,1,0
526497330568211961,0,0
526553865827216594,0,0
526583998726495170,0,0
526587752696330219,0,0
526597716954083483,0,1
526626175694224400,0,0
526676414624041421,0,1
526692274391223885,0,0
526692462382002159,0,0
526694576048994473,1,0
526714092090835858,1,1
526779168262124666,0,0
526853639459809215,0,0
526854480626846956,0,0
526869509827652642,0,1
526873213893939729,0,0
526874752583172527,0,1
526881447574716533,1,0
526891937647799515,0,0
526892290340433995,0,0
526892864076763686,0,0
526997189301348051,0,1
527047892836262360,0,0
527067555897443700,0,0
527071965972097927,0,1
527110226428900755,0,0
527118604681839098,0,0
527125610456024842,0,0
527126873616833023,0,0
527135422390300887,0,0
527147171185064429,0,0
527165363691791704,0,1
527169538974429968,0,1
527181343631160137,1,1
527186376680832709,0,0
527202561058724505,1,0
527224307140018325,0,1
527226906237531199,0,0
527240938956105164,1,0
527244346857025814,0,1
527267713355762908,0,0
527270350999982425,0,0
527295915615950915,0,0
527332419789068653,1,1
527368506352369587,0,0
527416831714443811,0,0
527429032792312227,0,0
527430740406091899,0,0
527454018626845131,0,1
527460370953634925,0,0
527499973270451001,0,1
527502322749755908,0,0
527526908477612745,0,0
527545871629159895,0,0
527591098998790125,0,1
527592713064099983,1,1
527621157004419779,0,0
527629145202481397,0,0
527630109157584880,1,1
527686624685240841,0,1
527758664534304158,1,1
527764156170313399,1,0
527764453647844897,0,0
527771059837506932,0,0
527799904652556055,0,0
527836739288675379,1,1
527873706717743106,0,0
528035887147638978,0,0
528047977722727934,0,0
528093805832372272,0,0
528136994530877778,0,0
528202919185666895,0,1
528213024621774623,1,1
528245390105822945,0,0
528246893085758514,0,0
528259437604194257,0,1
528293757632736618,1,1
528296775779801187,0,1
528329318405482771,0,0
528335343487284239,0,0
528369319414688973,0,1
528404792765796044,0,1
528410667747859337,1,1
528424593057590730,0,1
528445322052283303,0,0
528457293723393896,0,1
528458935676282618,0,0
528490356689795155,0,0
528517423860294006,0,0
528548190756099807,0,0
528549180241421749,1,0
528550664365099804,0,1
528554885037440106,0,1
528557644888201989,1,0
528564621979408287,0,0
528602902245426997,1,0
528647888684136264,0,1
528670469883410602,0,0
528702719297536697,0,0
528713573884550837,0,1
528721535818210102,0,0
528781642199652207,1,1
528794775312511925,0,1
528804516307677799,1,0
528814209410811136,1,0
528815299615014627,0,1
528840736091911573,0,1
528842302647946125,0,0
528845628188830135,1,1
528870264574488904,0,0
528879130333086244,0,0
528882770201179393,0,0
528895560881318583,0,1
529031046902598210,0,0
529043587502521505,0,0
529065711574122794,0,0
529080734700983583,0,0
529089175349348165,0,1
529098325756751872,0,0
529106300729611113,0,0
529130368397527437,0,0
529132198154209811,0,1
529154399135896656,0,0
529169883713663304,0,1
529183119307349728,0,1
529200104068216995,0,0
529202425100554641,0,1
529212054965469547,0,0
529219860275141581,0,0
529230174935387844,0,1
529254395107161678,0,0
529262823466575642,0,0
529263907686773859,0,0
529271801164685486,0,1
529274254329908402,0,0
529297011391633082,0,0
529320583957355018,0,0
529331514706137574,0,0
529340886710071374,0,0
529343740348266049,0,1
529366380595089746,0,1
529391593405851934,0,0
529444455935008244,1,0
529479665950432911,0,0
529488213447223405,1,0
529488539546258802,0,1
529495595440951935,0,1
529513637970311906,0,0
529531199648853058,0,1
529538531599114535,0,1
529581382473475696,1,1
529581451242714393,1,1
529588410047721173,0,1
529608456090417396,0,0
529640073688053781,0,0
529648630668575947,0,0
529673399190167009,0,0
529699208285481489,1,0
529728361328593812,0,0
529730861046946814,0,1
529749676843853552,0,0
529756623733095776,0,1
529777825055822610,0,1
529792467829850486,1,1
529795233599192724,0,0
529797379866326503,1,1
529821645067057883,0,0
529827131277871338,0,1
529844346931665865,0,0
529938300702027828,0,1
529947165568083557,0,0
529954549291260457,0,0
529957015670194783,0,1
529994073059478828,1,0
530069710331978158,0,0
530075792751414426,0,1
530076058902691007,0,1
530078588858875350,0,1
530088594722471384,0,1
530107105770166585,0,0
530108415932179193,0,1
530113845883182913,0,0
530157756172262339,0,1
530159303453841662,0,0
530169539809156040,0,0
530187999571218619,1,1
530201845829361543,0,0
530208396398470778,0,0
530242745269520755,0,1
530242793434810477,0,0
530289114984294149,0,0
530356983361192331,0,0
530378288395113211,0,0
530382904943988108,0,1
530423010654103041,0,0
530535539435491971,0,1
530547467022114408,0,0
530565114326465741,0,0
530570598944852060,0,0
530570842444376381,0,0
530622187709465799,0,1
530666043494865507,1,1
530702740258867361,0,0
530765682473497691,0,0
530811419494066204,0,0
530818219841714958,0,1
530843052829419128,0,0
530857282328693432,0,1
530858235851781361,0,0
530859243913825842,0,0
530886918645269788,0,0
530891070282181346,0,0
530917653097493119,0,1
530935093772081189,0,1
530964703081368556,0,1
530975957870928436,0,0
530998391459326522,0,0
531001365550242462,0,0
531005196729831026,0,0
531006569321955313,0,1
531036346630759055,0,0
531094654753294481,0,0
531104722396704472,0,0
531148782376847452,0,0
531157515795452628,0,1
531166796333936807,0,0
531180770093475126,0,0
531185350882211459,0,0
531213195595950915,0,0
531228408560731775,0,1
531253007682293368,0,1
531272477030206575,0,1
531298049335231926,0,0
531306386436022013,0,0
531306604969148308,1,1
531332369568691463,0,1
531364039773668013,0,1
531395170916927569,0,1
531395631416934683,0,0
531402731969918117,0,1
531415615456151387,1,0
531427763211842991,0,0
531472027451448041,0,0
531542609253716844,0,0
531561723905230296,0,0
531563375702373406,1,1
531573797833711244,0,1
531597661234588833,0,0
531621393670476396,0,1
531630441146974238,0,0
531643981408720532,0,1
531685142788235284,0,1
531687454535834052,0,1
531696888718719203,0,0
531706896353166833,1,1
531707993709659991,1,1
531731437158735914,0,0
531731810116737714,0,1
531744810344033917,0,1
531761966481119017,0,0
531823059919739393,0,1
531836205371133397,0,1
531837131768536530,1,1
531837358307889900,0,0
531881667891955963,1,0
531941242915118825,0,0
531952262679724887,1,0
531955359796709127,0,0
531970880450739199,0,1
531972480848239195,0,1
531994031925394598,0,1
531998241533079698,0,0
532006555238356135,0,0
532017084857134259,0,0
532035850825602003,0,0
532056499873664489,1,1
532058531899536987,0,0
532064836105851309,0,0
532143751436141673,0,1
532175314587759330,0,0
532222225524085317,0,0
532227874591062730,0,0
532250685357740681,0,1
532298110882958684,0,0
532299547220333026,0,0
532312376228276920,0,0
532318168366039260,0,1
532324851769516184,0,0
532345039289615155,0,1
532394833700630859,0,1
532395339498749847,0,0
532404183358116820,0,0
532414604542520050,0,0
532459363198755217,0,1
532461926687021301,0,0
532514055442525709,0,1
532519193173009961,0,0
532538918938808311,0,1
532543169735984062,0,0
532545260938826649,0,1
532548015710391070,0,0
532563277594796897,0,1
532573235573037410,0,0
532577179315760871,0,0
532599398656515469,0,1
532608352022185735,0,0
532611767300757705,0,1
532646931657415904,1,0
532658146899625085,0,0
532660176964703670,1,1
532688263295619966,0,1
532700603993757840,0,0
532703979700392980,0,0
532704438803641372,0,1
532715706414190295,0,0
532716759619557964,1,0
532781133354630124,0,0
532785032123376545,0,1
532819524825923450,0,0
532819978297569276,0,0
532830240178568488,1,1
532856310475867486,0,0
532858208653820190,0,0
532879456863327898,1,0
532899850011767130,0,0
532937622612455048,0,0
532940584854905106,0,1
532946598111714549,0,0
532958917501054862,0,0
532965253319925785,0,0
532971760737637406,1,0
532998773547701142,0,1
533013988064959719,1,0
533023110467767250,0,1
533054642233551226,1,0
533058483486095610,0,1
533076573676406431,1,1
533077271607709163,1,1
533093032660428111,0,1
533148352396337546,0,0
533154264714981046,0,0
533168483414336644,0,0
533201650291386344,0,0
533201745925564838,0,1
533258090812340610,0,0
533264336025325482,1,0
533275279437961543,0,0
